order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
ord_0cf3a50486184eeef8dd1866464e,3,prod_00195,sell_00081,2024-09-04 19:59:02.299603,1798.46,93.43
ord_0cf3a50486184eeef8dd1866464e,4,prod_00190,sell_00091,2024-09-03 19:59:02.299603,783.03,112.95
ord_0cf3a50486184eeef8dd1866464e,5,prod_00113,sell_00077,2024-09-04 19:59:02.299603,2921.31,516.67
ord_7877b17db3ced88ee8972d1dc210,1,prod_00040,sell_00015,2025-08-27 14:15:20.965495,4685.15,349.4
ord_7877b17db3ced88ee8972d1dc210,2,prod_00138,sell_00024,2025-08-27 14:15:20.965495,4679.09,538.45
ord_7877b17db3ced88ee8972d1dc210,3,prod_00168,sell_00009,2025-08-26 14:15:20.965495,458.29,103.01
ord_5bcf7f3475a87975fffcded3e6b7,1,prod_00107,sell_00041,2025-05-30 01:29:49.468539,2301.57,336.19
ord_5bcf7f3475a87975fffcded3e6b7,2,prod_00063,sell_00043,2025-05-30 01:29:49.468539,2671.81,568.87
ord_5bcf7f3475a87975fffcded3e6b7,3,prod_00064,sell_00035,2025-05-29 01:29:49.468539,4351.68,739.03
ord_5bcf7f3475a87975fffcded3e6b7,4,prod_00125,sell_00027,2025-05-29 01:29:49.468539,4808.14,311.71
ord_5bcf7f3475a87975fffcded3e6b7,5,prod_00073,sell_00100,2025-05-29 01:29:49.468539,881.82,133.74
ord_5ca27a6b8c1a4e0cd1e2bc2537c3,1,prod_00144,sell_00100,2025-07-27 16:51:55.489085,3776.83,599.72
ord_5ca27a6b8c1a4e0cd1e2bc2537c3,2,prod_00129,sell_00028,2025-07-26 16:51:55.489085,871.49,44.32
ord_2ec5a879a36446dc51e8d6e8fa86,1,prod_00092,sell_00059,2024-12-27 16:49:33.010331,4253.46,745.03
ord_2ec5a879a36446dc51e8d6e8fa86,2,prod_00054,sell_00088,2024-12-28 16:49:33.010331,3236.99,296.94
ord_2ec5a879a36446dc51e8d6e8fa86,3,prod_00162,sell_00068,2024-12-27 16:49:33.010331,4672.08,276.93
ord_2ec5a879a36446dc51e8d6e8fa86,4,prod_00199,sell_00005,2024-12-29 16:49:33.010331,976.73,158.9
ord_2ec5a879a36446dc51e8d6e8fa86,5,prod_00198,sell_00082,2024-12-27 16:49:33.010331,1667.48,146.65
ord_a6a7b21fb242596a5b84b5c13ca5,1,prod_00137,sell_00093,2024-11-07 06:42:34.320536,4327.13,403.29
ord_a6a7b21fb242596a5b84b5c13ca5,2,prod_00064,sell_00052,2024-11-07 06:42:34.320536,1689.05,402.39
ord_a6a7b21fb242596a5b84b5c13ca5,3,prod_00084,sell_00016,2024-11-09 06:42:34.320536,414.79,22.91
ord_a6a7b21fb242596a5b84b5c13ca5,4,prod_00014,sell_00004,2024-11-07 06:42:34.320536,3046.66,526.55
ord_a6a7b21fb242596a5b84b5c13ca5,5,prod_00089,sell_00077,2024-11-07 06:42:34.320536,403.63,29.04
ord_ee8fa4aebf308f4ce279aafef70a,1,prod_00009,sell_00057,2025-06-15 23:28:08.109427,1137.99,170.03
ord_3d22a8ef308b116c910c10501218,1,prod_00172,sell_00077,2025-07-10 02:38:21.158403,2330.83,351.08
ord_fe3da00cee224cae5c63c58c6a96,1,prod_00175,sell_00014,2025-03-08 21:43:40.188650,3230.29,465.81
ord_fe3da00cee224cae5c63c58c6a96,2,prod_00026,sell_00077,2025-03-08 21:43:40.188650,1373.55,282.62
ord_fe3da00cee224cae5c63c58c6a96,3,prod_00161,sell_00096,2025-03-09 21:43:40.188650,203.71,30.48
ord_fe3da00cee224cae5c63c58c6a96,4,prod_00054,sell_00016,2025-03-08 21:43:40.188650,2996.0,674.74
ord_2580c45533c62b72852ccb9441a6,1,prod_00050,sell_00062,2025-02-27 06:51:42.034486,3195.51,731.09
ord_a28cf0e25a80c47fb32fdd77fb74,1,prod_00117,sell_00012,2025-02-17 05:14:47.832131,1480.27,252.4
ord_a28cf0e25a80c47fb32fdd77fb74,2,prod_00027,sell_00002,2025-02-17 05:14:47.832131,1698.4,225.86
ord_a28cf0e25a80c47fb32fdd77fb74,3,prod_00090,sell_00086,2025-02-16 05:14:47.832131,2896.1,420.23
ord_a28cf0e25a80c47fb32fdd77fb74,4,prod_00081,sell_00023,2025-02-17 05:14:47.832131,4314.18,674.4
ord_a28cf0e25a80c47fb32fdd77fb74,5,prod_00148,sell_00013,2025-02-16 05:14:47.832131,576.15,62.33
ord_93363314182b25204e8d03af2519,1,prod_00096,sell_00091,2024-09-30 23:35:34.834938,965.0,63.69
ord_93363314182b25204e8d03af2519,2,prod_00128,sell_00037,2024-10-01 23:35:34.834938,293.48,52.15
ord_b4ef9f0ffee5904640847360dce2,1,prod_00075,sell_00045,2025-04-27 03:35:31.196960,944.34,61.09
ord_b4ef9f0ffee5904640847360dce2,2,prod_00052,sell_00011,2025-04-29 03:35:31.196960,1255.09,309.23
ord_b4ef9f0ffee5904640847360dce2,3,prod_00015,sell_00063,2025-04-27 03:35:31.196960,1206.51,169.8
ord_b4ef9f0ffee5904640847360dce2,4,prod_00165,sell_00070,2025-04-29 03:35:31.196960,1373.56,248.16
ord_b4ef9f0ffee5904640847360dce2,5,prod_00114,sell_00089,2025-04-27 03:35:31.196960,941.13,180.99
ord_56e1969aa110c1d9e3dc18a659db,1,prod_00139,sell_00029,2025-01-10 01:54:35.021822,3037.69,672.67
ord_56e1969aa110c1d9e3dc18a659db,2,prod_00115,sell_00091,2025-01-11 01:54:35.021822,2649.48,214.07
ord_56e1969aa110c1d9e3dc18a659db,3,prod_00171,sell_00073,2025-01-12 01:54:35.021822,1374.89,276.77
ord_a8756e71a67b2152e23cdc25dbe0,1,prod_00120,sell_00061,2024-09-20 06:59:20.341285,4833.08,641.41
ord_a8756e71a67b2152e23cdc25dbe0,2,prod_00088,sell_00095,2024-09-18 06:59:20.341285,382.78,56.77
ord_a8756e71a67b2152e23cdc25dbe0,3,prod_00118,sell_00078,2024-09-18 06:59:20.341285,2538.32,509.35
ord_a8756e71a67b2152e23cdc25dbe0,4,prod_00125,sell_00055,2024-09-18 06:59:20.341285,4903.01,915.74
ord_3fb85d6247fb015a65aab25af643,1,prod_00153,sell_00012,2025-05-25 02:57:44.273971,3059.49,300.41
ord_69fbb879ffba01dc45817e494607,1,prod_00122,sell_00095,2025-05-21 15:34:11.172937,2639.36,345.34
ord_69fbb879ffba01dc45817e494607,2,prod_00110,sell_00050,2025-05-20 15:34:11.172937,2855.32,193.8
ord_69fbb879ffba01dc45817e494607,3,prod_00188,sell_00053,2025-05-21 15:34:11.172937,4664.02,423.21
ord_69fbb879ffba01dc45817e494607,4,prod_00026,sell_00087,2025-05-19 15:34:11.172937,366.64,58.75
ord_f6e94886591db9c2ec0d09fefb30,1,prod_00026,sell_00055,2025-02-12 15:38:36.401166,2284.29,354.93
ord_f6e94886591db9c2ec0d09fefb30,2,prod_00072,sell_00018,2025-02-12 15:38:36.401166,1293.34,276.4
ord_f6e94886591db9c2ec0d09fefb30,3,prod_00165,sell_00061,2025-02-14 15:38:36.401166,4136.92,215.52
ord_f6e94886591db9c2ec0d09fefb30,4,prod_00032,sell_00047,2025-02-12 15:38:36.401166,2923.95,443.49
ord_f6e94886591db9c2ec0d09fefb30,5,prod_00185,sell_00072,2025-02-14 15:38:36.401166,289.7,51.7
ord_ef86419a08e02a7c910ad6c7c9c2,1,prod_00152,sell_00075,2025-08-26 22:09:56.615643,1889.43,101.51
ord_ef86419a08e02a7c910ad6c7c9c2,2,prod_00063,sell_00086,2025-08-26 22:09:56.615643,1053.59,98.69
ord_ef86419a08e02a7c910ad6c7c9c2,3,prod_00023,sell_00009,2025-08-25 22:09:56.615643,732.99,94.63
ord_64c0ed3295148d5158960d8e3f57,1,prod_00023,sell_00067,2025-01-25 22:27:36.895227,1898.84,252.87
ord_64c0ed3295148d5158960d8e3f57,2,prod_00056,sell_00019,2025-01-26 22:27:36.895227,3446.23,792.21
ord_64c0ed3295148d5158960d8e3f57,3,prod_00097,sell_00048,2025-01-25 22:27:36.895227,1518.45,264.93
ord_64c0ed3295148d5158960d8e3f57,4,prod_00114,sell_00045,2025-01-27 22:27:36.895227,791.37,151.66
ord_f9eeeb4814b5f940aee89492ecf0,1,prod_00073,sell_00069,2024-09-21 08:51:28.858782,2358.37,186.01
ord_f9eeeb4814b5f940aee89492ecf0,2,prod_00136,sell_00045,2024-09-20 08:51:28.858782,1691.2,205.04
ord_87ca1ccc508dd724e14929d4aa27,1,prod_00196,sell_00091,2025-03-10 14:36:57.629610,382.55,36.5
ord_87ca1ccc508dd724e14929d4aa27,2,prod_00092,sell_00091,2025-03-10 14:36:57.629610,2821.5,165.69
ord_e6dab1128bdadf0b75e5fa4f403a,1,prod_00178,sell_00028,2025-07-09 23:31:36.173657,4329.3,340.6
ord_e6dab1128bdadf0b75e5fa4f403a,2,prod_00138,sell_00051,2025-07-09 23:31:36.173657,3976.64,948.82
ord_e6dab1128bdadf0b75e5fa4f403a,3,prod_00170,sell_00082,2025-07-11 23:31:36.173657,1075.67,126.43
ord_03d46b8d743ca42656713a708933,1,prod_00188,sell_00072,2025-03-18 19:14:04.731663,307.25,21.68
ord_b2bbf4bda71add142104f889cce0,1,prod_00078,sell_00024,2025-06-12 12:17:41.828726,2540.67,244.45
ord_b2bbf4bda71add142104f889cce0,2,prod_00039,sell_00006,2025-06-13 12:17:41.828726,533.2,130.61
ord_b2c877e0557391c766d6bac08c8d,1,prod_00185,sell_00062,2025-02-23 19:30:11.574333,486.19,30.59
ord_6bd8acbe991f3656793dec49a4e5,1,prod_00195,sell_00056,2025-01-09 07:33:36.333000,2547.86,387.66
ord_6bd8acbe991f3656793dec49a4e5,2,prod_00192,sell_00074,2025-01-10 07:33:36.333000,4665.68,607.15
ord_6bd8acbe991f3656793dec49a4e5,3,prod_00166,sell_00023,2025-01-10 07:33:36.333000,3535.08,217.06
ord_bc6f533e23ef722888a7ebc9489b,1,prod_00115,sell_00099,2025-04-21 08:28:52.406674,1375.71,221.66
ord_bc6f533e23ef722888a7ebc9489b,2,prod_00150,sell_00018,2025-04-23 08:28:52.406674,860.66,45.8
ord_7bdffce8c3e1e907a2c2410f0c56,1,prod_00189,sell_00042,2024-09-24 01:39:38.816518,1951.3,161.25
ord_7bdffce8c3e1e907a2c2410f0c56,2,prod_00127,sell_00048,2024-09-23 01:39:38.816518,3946.03,816.73
ord_7bdffce8c3e1e907a2c2410f0c56,3,prod_00034,sell_00018,2024-09-24 01:39:38.816518,166.08,15.86
ord_7bdffce8c3e1e907a2c2410f0c56,4,prod_00039,sell_00087,2024-09-22 01:39:38.816518,4494.95,1113.24
ord_383fc4e168f8ff2c15bc3db4a2fa,1,prod_00058,sell_00053,2025-02-12 19:30:17.183848,1366.97,155.37
ord_383fc4e168f8ff2c15bc3db4a2fa,2,prod_00078,sell_00032,2025-02-11 19:30:17.183848,3167.92,204.08
ord_383fc4e168f8ff2c15bc3db4a2fa,3,prod_00113,sell_00013,2025-02-13 19:30:17.183848,2886.95,211.2
ord_383fc4e168f8ff2c15bc3db4a2fa,4,prod_00095,sell_00031,2025-02-12 19:30:17.183848,3999.88,484.83
ord_383fc4e168f8ff2c15bc3db4a2fa,5,prod_00141,sell_00099,2025-02-12 19:30:17.183848,1262.7,309.02
ord_41a4d2b5ed4aa0e18b9591fe896d,1,prod_00035,sell_00027,2025-07-19 05:03:41.833268,3583.46,580.62
ord_41a4d2b5ed4aa0e18b9591fe896d,2,prod_00039,sell_00011,2025-07-19 05:03:41.833268,4730.25,1125.0
ord_b68e83e786d9014f6f8b68310584,1,prod_00148,sell_00010,2024-09-22 22:30:40.390496,4443.32,603.66
ord_b68e83e786d9014f6f8b68310584,2,prod_00147,sell_00030,2024-09-22 22:30:40.390496,4328.48,1025.03
ord_b68e83e786d9014f6f8b68310584,3,prod_00109,sell_00087,2024-09-23 22:30:40.390496,3368.18,316.4
ord_6f4d274ea6cb0643fb4efb8252dd,1,prod_00060,sell_00006,2025-03-24 09:29:30.676778,3730.17,850.5
ord_6f4d274ea6cb0643fb4efb8252dd,2,prod_00013,sell_00021,2025-03-25 09:29:30.676778,737.41,101.03
ord_6f4d274ea6cb0643fb4efb8252dd,3,prod_00135,sell_00064,2025-03-23 09:29:30.676778,2710.77,499.19
ord_ebd85c9270bf7ca92ce02160edd3,1,prod_00018,sell_00055,2024-09-12 11:39:01.155625,2982.79,363.47
ord_ebd85c9270bf7ca92ce02160edd3,2,prod_00145,sell_00060,2024-09-13 11:39:01.155625,2529.16,344.41
ord_ebd85c9270bf7ca92ce02160edd3,3,prod_00188,sell_00028,2024-09-12 11:39:01.155625,3005.32,570.8
ord_ebd85c9270bf7ca92ce02160edd3,4,prod_00176,sell_00089,2024-09-12 11:39:01.155625,2341.89,184.42
ord_a448d2ccc195a470d7d353b65540,1,prod_00118,sell_00025,2024-10-20 01:51:51.780113,3097.9,707.34
ord_a448d2ccc195a470d7d353b65540,2,prod_00040,sell_00027,2024-10-19 01:51:51.780113,3870.11,550.93
ord_a448d2ccc195a470d7d353b65540,3,prod_00060,sell_00072,2024-10-20 01:51:51.780113,4033.41,268.53
ord_a448d2ccc195a470d7d353b65540,4,prod_00028,sell_00027,2024-10-19 01:51:51.780113,1545.21,272.58
ord_a448d2ccc195a470d7d353b65540,5,prod_00027,sell_00055,2024-10-20 01:51:51.780113,207.41,13.94
ord_34b723a6acdca827f5b68996404c,1,prod_00168,sell_00027,2025-04-10 16:21:30.611319,1055.71,236.44
ord_db874e599386a7b120ec970a52b1,1,prod_00126,sell_00014,2025-01-22 23:51:18.464814,2307.75,443.18
ord_db874e599386a7b120ec970a52b1,2,prod_00179,sell_00095,2025-01-21 23:51:18.464814,1331.36,279.52
ord_db874e599386a7b120ec970a52b1,3,prod_00173,sell_00088,2025-01-21 23:51:18.464814,2136.42,471.35
ord_db874e599386a7b120ec970a52b1,4,prod_00059,sell_00073,2025-01-20 23:51:18.464814,3444.94,526.73
ord_db874e599386a7b120ec970a52b1,5,prod_00017,sell_00058,2025-01-20 23:51:18.464814,1357.8,337.97
ord_8875ebad72c988ef0eebad005b03,1,prod_00151,sell_00010,2024-09-30 05:37:37.955712,2008.73,114.34
ord_8875ebad72c988ef0eebad005b03,2,prod_00040,sell_00045,2024-10-01 05:37:37.955712,4041.1,794.45
ord_8875ebad72c988ef0eebad005b03,3,prod_00175,sell_00085,2024-09-29 05:37:37.955712,1915.23,398.46
ord_cad6a8027aaf2721b9caf3524410,1,prod_00033,sell_00032,2024-11-23 13:59:03.385580,4158.16,428.88
ord_cad6a8027aaf2721b9caf3524410,2,prod_00177,sell_00066,2024-11-22 13:59:03.385580,1146.16,119.98
ord_cad6a8027aaf2721b9caf3524410,3,prod_00080,sell_00063,2024-11-22 13:59:03.385580,1519.38,335.31
ord_cad6a8027aaf2721b9caf3524410,4,prod_00001,sell_00064,2024-11-24 13:59:03.385580,2337.13,409.49
ord_58b3830898540fb2209cdfe1631b,1,prod_00085,sell_00041,2025-02-08 08:05:31.339631,1541.89,251.21
ord_58b3830898540fb2209cdfe1631b,2,prod_00129,sell_00021,2025-02-08 08:05:31.339631,2752.93,483.24
ord_58b3830898540fb2209cdfe1631b,3,prod_00064,sell_00051,2025-02-07 08:05:31.339631,3898.11,781.9
ord_58b3830898540fb2209cdfe1631b,4,prod_00048,sell_00021,2025-02-09 08:05:31.339631,4423.63,880.01
ord_60cbce6a70e7aeda39e9ec9e88d6,1,prod_00001,sell_00086,2025-05-02 03:00:42.181850,4079.17,282.46
ord_60cbce6a70e7aeda39e9ec9e88d6,2,prod_00107,sell_00028,2025-05-01 03:00:42.181850,1848.64,159.75
ord_60cbce6a70e7aeda39e9ec9e88d6,3,prod_00194,sell_00065,2025-05-02 03:00:42.181850,3413.25,648.13
ord_60cbce6a70e7aeda39e9ec9e88d6,4,prod_00085,sell_00021,2025-05-02 03:00:42.181850,3107.65,731.23
ord_60cbce6a70e7aeda39e9ec9e88d6,5,prod_00074,sell_00026,2025-05-01 03:00:42.181850,4680.81,688.08
ord_af2ecaf8eec4d32f47f7d69a5e46,1,prod_00159,sell_00099,2025-01-05 20:49:11.806936,3064.37,523.67
ord_332d3921cb94db3e85c001a2dbca,1,prod_00111,sell_00079,2025-07-31 06:42:18.502598,3299.72,248.38
ord_332d3921cb94db3e85c001a2dbca,2,prod_00131,sell_00017,2025-08-02 06:42:18.502598,2602.22,151.85
ord_332d3921cb94db3e85c001a2dbca,3,prod_00170,sell_00028,2025-08-02 06:42:18.502598,1588.22,106.75
ord_5ce8df32e4114f2b532d7af67baf,1,prod_00073,sell_00046,2024-09-25 05:04:38.572672,4343.13,894.4
ord_d944c6358e768bb1b8d536fd136a,1,prod_00074,sell_00015,2025-09-01 09:12:40.586945,3049.86,317.1
ord_d944c6358e768bb1b8d536fd136a,2,prod_00060,sell_00100,2025-09-02 09:12:40.586945,3906.26,257.17
ord_d944c6358e768bb1b8d536fd136a,3,prod_00093,sell_00045,2025-08-31 09:12:40.586945,3362.5,703.5
ord_d944c6358e768bb1b8d536fd136a,4,prod_00054,sell_00041,2025-09-01 09:12:40.586945,2109.18,212.6
ord_8a4ae257ed93ca0b3ceb3fda1613,1,prod_00063,sell_00065,2025-04-08 20:16:52.587859,3577.54,462.22
ord_8a4ae257ed93ca0b3ceb3fda1613,2,prod_00120,sell_00046,2025-04-07 20:16:52.587859,2944.41,331.66
ord_8a4ae257ed93ca0b3ceb3fda1613,3,prod_00118,sell_00049,2025-04-06 20:16:52.587859,2581.35,152.26
ord_8a4ae257ed93ca0b3ceb3fda1613,4,prod_00103,sell_00064,2025-04-08 20:16:52.587859,4662.95,636.14
ord_8a4ae257ed93ca0b3ceb3fda1613,5,prod_00019,sell_00087,2025-04-08 20:16:52.587859,4623.52,406.44
ord_23a4f8a5a1f7e4374aa06700984e,1,prod_00183,sell_00057,2025-05-21 11:42:36.194609,3864.4,364.67
ord_23a4f8a5a1f7e4374aa06700984e,2,prod_00084,sell_00056,2025-05-20 11:42:36.194609,582.74,64.32
ord_23a4f8a5a1f7e4374aa06700984e,3,prod_00099,sell_00079,2025-05-21 11:42:36.194609,3933.35,808.46
ord_23a4f8a5a1f7e4374aa06700984e,4,prod_00192,sell_00041,2025-05-21 11:42:36.194609,3671.57,725.97
ord_23a4f8a5a1f7e4374aa06700984e,5,prod_00092,sell_00004,2025-05-22 11:42:36.194609,1304.55,318.25
ord_70654507e1269774f0febac186d2,1,prod_00127,sell_00061,2025-03-27 22:10:25.495297,3849.9,370.28
ord_70654507e1269774f0febac186d2,2,prod_00140,sell_00021,2025-03-26 22:10:25.495297,2991.81,500.89
ord_a4ede0e99898529e283c4db81f3d,1,prod_00092,sell_00057,2024-09-04 23:23:43.069558,1858.61,143.27
ord_a4ede0e99898529e283c4db81f3d,2,prod_00090,sell_00077,2024-09-04 23:23:43.069558,4240.58,876.44
ord_a592d0e585d722758701c10da1f5,1,prod_00088,sell_00093,2025-04-05 00:51:12.642244,3428.89,759.54
ord_a592d0e585d722758701c10da1f5,2,prod_00137,sell_00046,2025-04-04 00:51:12.642244,416.62,75.39
ord_9c21b78aa6544af9101d747a9123,1,prod_00047,sell_00069,2025-07-03 19:30:13.424234,4831.81,522.38
ord_9c21b78aa6544af9101d747a9123,2,prod_00069,sell_00048,2025-07-03 19:30:13.424234,2195.63,335.41
ord_9c21b78aa6544af9101d747a9123,3,prod_00086,sell_00055,2025-07-02 19:30:13.424234,1765.55,366.54
ord_9c21b78aa6544af9101d747a9123,4,prod_00003,sell_00022,2025-07-03 19:30:13.424234,3370.63,296.23
ord_9c21b78aa6544af9101d747a9123,5,prod_00116,sell_00067,2025-07-02 19:30:13.424234,1685.51,338.83
ord_0ddf41e5366f9209d49d9f8ea77d,1,prod_00051,sell_00062,2025-07-08 04:49:57.438926,3368.93,688.46
ord_ab08f8167e4cf893a5b6c87b27ce,1,prod_00177,sell_00027,2025-05-12 04:17:50.054062,914.12,116.81
ord_ab08f8167e4cf893a5b6c87b27ce,2,prod_00042,sell_00050,2025-05-12 04:17:50.054062,3930.98,501.73
ord_ab08f8167e4cf893a5b6c87b27ce,3,prod_00030,sell_00041,2025-05-11 04:17:50.054062,4007.79,307.95
ord_06d79aa9ff02b70bb89cd3f328d7,1,prod_00121,sell_00059,2025-05-18 07:23:55.064142,1991.67,335.95
ord_dd1aaea9fce2e434ffed6325bcac,1,prod_00062,sell_00045,2024-11-16 09:13:33.666325,2393.74,122.94
ord_dd1aaea9fce2e434ffed6325bcac,2,prod_00083,sell_00087,2024-11-17 09:13:33.666325,1912.92,243.95
ord_dd1aaea9fce2e434ffed6325bcac,3,prod_00046,sell_00005,2024-11-17 09:13:33.666325,750.29,122.01
ord_dd1aaea9fce2e434ffed6325bcac,4,prod_00011,sell_00098,2024-11-18 09:13:33.666325,1806.51,408.16
ord_dd1aaea9fce2e434ffed6325bcac,5,prod_00047,sell_00026,2024-11-18 09:13:33.666325,2652.11,289.35
ord_d3b261e04b8055cd45dafdf1f5de,1,prod_00012,sell_00094,2025-06-13 22:38:27.408674,3704.64,455.96
ord_d3b261e04b8055cd45dafdf1f5de,2,prod_00177,sell_00017,2025-06-12 22:38:27.408674,1712.97,400.47
ord_d3b261e04b8055cd45dafdf1f5de,3,prod_00135,sell_00018,2025-06-12 22:38:27.408674,2227.2,474.5
ord_877e7a8e3e31476810602ed93367,1,prod_00197,sell_00039,2025-04-05 01:07:40.146796,1809.98,179.53
ord_877e7a8e3e31476810602ed93367,2,prod_00087,sell_00021,2025-04-05 01:07:40.146796,1007.57,216.95
ord_877e7a8e3e31476810602ed93367,3,prod_00133,sell_00096,2025-04-07 01:07:40.146796,1184.43,273.39
ord_877e7a8e3e31476810602ed93367,4,prod_00035,sell_00057,2025-04-07 01:07:40.146796,2755.18,543.98
ord_877e7a8e3e31476810602ed93367,5,prod_00026,sell_00081,2025-04-06 01:07:40.146796,2772.59,333.32
ord_f35c5e0c5a3cc830c3d8fe927166,1,prod_00014,sell_00041,2025-03-23 01:24:24.555648,3571.37,508.43
ord_0af447b233d8b8f6c96b51f6eecb,1,prod_00164,sell_00085,2024-09-12 06:07:06.695116,3089.69,594.53
ord_0af447b233d8b8f6c96b51f6eecb,2,prod_00102,sell_00020,2024-09-11 06:07:06.695116,809.22,71.67
ord_0af447b233d8b8f6c96b51f6eecb,3,prod_00143,sell_00064,2024-09-13 06:07:06.695116,638.19,137.61
ord_0af447b233d8b8f6c96b51f6eecb,4,prod_00162,sell_00087,2024-09-12 06:07:06.695116,927.81,203.85
ord_55feb396c1718766f380db8c4806,1,prod_00156,sell_00010,2025-08-06 01:35:59.699036,3380.99,690.1
ord_55feb396c1718766f380db8c4806,2,prod_00164,sell_00091,2025-08-04 01:35:59.699036,2375.71,366.62
ord_55feb396c1718766f380db8c4806,3,prod_00020,sell_00094,2025-08-06 01:35:59.699036,741.43,64.91
ord_55feb396c1718766f380db8c4806,4,prod_00017,sell_00028,2025-08-06 01:35:59.699036,553.53,97.5
ord_55feb396c1718766f380db8c4806,5,prod_00114,sell_00052,2025-08-05 01:35:59.699036,1069.12,101.9
ord_e67b5b3ef4c0f59827e125661a3c,1,prod_00111,sell_00029,2025-02-16 04:15:46.609405,1601.49,238.75
ord_e67b5b3ef4c0f59827e125661a3c,2,prod_00005,sell_00005,2025-02-17 04:15:46.609405,1400.31,83.19
ord_19888491bd33c78d8189d107d859,1,prod_00176,sell_00047,2025-02-12 03:11:15.382168,1895.04,344.65
ord_5db8fae2a2b75887169bb27fd717,1,prod_00114,sell_00002,2025-02-16 15:22:01.787575,630.54,70.69
ord_5db8fae2a2b75887169bb27fd717,2,prod_00112,sell_00005,2025-02-16 15:22:01.787575,3067.55,236.75
ord_5db8fae2a2b75887169bb27fd717,3,prod_00125,sell_00050,2025-02-17 15:22:01.787575,1875.71,287.93
ord_dcf4a3e13a137a6de93f55caf5b4,1,prod_00182,sell_00015,2025-08-17 09:56:38.110209,1020.43,61.75
ord_dcf4a3e13a137a6de93f55caf5b4,2,prod_00131,sell_00057,2025-08-16 09:56:38.110209,3726.65,770.35
ord_dcf4a3e13a137a6de93f55caf5b4,3,prod_00187,sell_00044,2025-08-16 09:56:38.110209,4727.59,594.9
ord_38809439bab64ca77db64e50af2a,1,prod_00048,sell_00040,2024-12-31 17:12:18.056951,669.7,70.98
ord_38809439bab64ca77db64e50af2a,2,prod_00164,sell_00052,2024-12-31 17:12:18.056951,1842.42,219.85
ord_d4c56f3e71af18dc01900d5af751,1,prod_00157,sell_00072,2025-03-11 06:06:42.958928,1983.03,246.97
ord_d4c56f3e71af18dc01900d5af751,2,prod_00108,sell_00079,2025-03-10 06:06:42.958928,1535.38,186.84
ord_fbaa6168677ff2891b873eddf28a,1,prod_00164,sell_00003,2025-07-27 08:48:40.820815,4727.56,926.26
ord_fbaa6168677ff2891b873eddf28a,2,prod_00190,sell_00061,2025-07-27 08:48:40.820815,490.93,49.09
ord_f4f4751eb4b5505739f6f17e67a9,1,prod_00133,sell_00026,2025-07-22 15:43:41.121919,3335.5,686.36
ord_f4f4751eb4b5505739f6f17e67a9,2,prod_00079,sell_00085,2025-07-21 15:43:41.121919,2603.39,563.59
ord_2f89ae3fb0b740fd034e49540bb3,1,prod_00084,sell_00026,2024-09-09 15:19:09.409213,4935.73,343.39
ord_2f89ae3fb0b740fd034e49540bb3,2,prod_00181,sell_00009,2024-09-10 15:19:09.409213,1296.69,321.44
ord_3ef8f009592153739e036192b71f,1,prod_00003,sell_00081,2025-04-02 07:36:23.705066,3072.4,483.4
ord_3ef8f009592153739e036192b71f,2,prod_00140,sell_00006,2025-04-03 07:36:23.705066,3349.41,229.72
ord_3ef8f009592153739e036192b71f,3,prod_00025,sell_00062,2025-04-03 07:36:23.705066,396.13,29.95
ord_935e22d29d88eb75e805b8bea805,1,prod_00033,sell_00004,2025-06-30 00:36:46.964563,3101.1,537.15
ord_935e22d29d88eb75e805b8bea805,2,prod_00073,sell_00034,2025-06-28 00:36:46.964563,3006.17,747.83
ord_935e22d29d88eb75e805b8bea805,3,prod_00080,sell_00072,2025-06-29 00:36:46.964563,831.32,76.67
ord_82b05070b3b794831b8b73f1a3a3,1,prod_00197,sell_00061,2025-04-17 03:17:53.969723,3583.32,822.45
ord_82b05070b3b794831b8b73f1a3a3,2,prod_00094,sell_00048,2025-04-18 03:17:53.969723,831.64,87.42
ord_82b05070b3b794831b8b73f1a3a3,3,prod_00183,sell_00092,2025-04-16 03:17:53.969723,516.19,51.75
ord_8d21e327ab594fc7b3f84c942d56,1,prod_00198,sell_00012,2025-06-29 20:46:21.756749,4053.13,762.55
ord_80e3e582ffef43d3bfbf617b916f,1,prod_00142,sell_00026,2024-11-01 09:55:59.143461,4651.17,1046.43
ord_80e3e582ffef43d3bfbf617b916f,2,prod_00073,sell_00090,2024-11-03 09:55:59.143461,3555.63,862.48
ord_80e3e582ffef43d3bfbf617b916f,3,prod_00096,sell_00076,2024-11-02 09:55:59.143461,1510.61,251.26
ord_80e3e582ffef43d3bfbf617b916f,4,prod_00022,sell_00053,2024-11-01 09:55:59.143461,974.24,53.47
ord_5859848578923e3399a4654ebf67,1,prod_00118,sell_00048,2024-12-01 07:30:25.372312,4314.76,385.14
ord_5859848578923e3399a4654ebf67,2,prod_00170,sell_00070,2024-12-01 07:30:25.372312,453.35,29.32
ord_f8cc4ed3085bf039be566cd24a46,1,prod_00125,sell_00017,2025-01-15 00:32:11.250954,1744.82,358.83
ord_f8cc4ed3085bf039be566cd24a46,2,prod_00082,sell_00066,2025-01-13 00:32:11.250954,4481.81,243.41
ord_f8cc4ed3085bf039be566cd24a46,3,prod_00194,sell_00077,2025-01-15 00:32:11.250954,653.57,136.19
