order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,delivery_time_days,delay_vs_estimate,is_late,purchase_day,purchase_month,week_of_year,order_total_value,review_score,customer_state,lat_x,lng_x,lat_y,lng_y
ord_13edcc51a836b8d5cf7ce3c6a0d9,cus_02aaae9698a1ce90c5748c74cc54,shipped,2025-09-01 00:11:19.355000,2025-09-01 04:11:19.355000,2025-09-04 04:11:19.355000,,2025-09-07 04:11:19.355000,,,,Monday,September,36,4505.450000000001,5,San Luis Potosí,23.456913725388603,-101.99521921243525,23.456913725388603,-101.99521921243523
ord_7e5bcc8ab34ed9debdadc274493a,cus_41b66cb64853d4e4fd84b483b8ef,delivered,2025-01-01 20:05:30.880005,2025-01-01 23:05:30.880005,2025-01-02 23:05:30.880005,2025-01-05 23:05:30.880005,2025-01-08 23:05:30.880005,4.0,-3.0,0.0,Wednesday,January,1,10873.7,4,Puebla,23.244168162162165,-101.26584157297296,23.244168162162165,-101.26584157297297
ord_7e2ea5b4247fced60dcb22f72c3b,cus_45ffe714a95e940aa287b8fdbf96,invoiced,2025-05-07 16:30:01.679620,2025-05-07 18:30:01.679620,2025-05-10 18:30:01.679620,,2025-05-12 18:30:01.679620,,,,Wednesday,May,19,15116.24,2,Durango,23.173087294392527,-101.6235708317757,23.173087294392527,-101.6235708317757
ord_cabb841dcc8e6b832198b28df0c1,cus_efe14c77890b6330da8f622852b9,shipped,2024-10-20 10:10:34.468241,2024-10-21 01:10:34.468241,2024-10-24 01:10:34.468241,,2024-10-31 01:10:34.468241,,,,Sunday,October,42,4083.48,4,Chiapas,23.635797916666665,-101.459738734375,23.635797916666665,-101.459738734375
ord_a31a467b7f60d9ebe09437016fe7,cus_88fc793fde974980781e1f8b11b9,delivered,2025-05-21 01:23:33.234601,2025-05-21 18:23:33.234601,2025-05-22 18:23:33.234601,2025-05-27 18:23:33.234601,2025-05-27 18:23:33.234601,6.0,0.0,0.0,Wednesday,May,21,17036.649999999998,3,Guanajuato,24.053235989637304,-101.6950391761658,24.053235989637304,-101.6950391761658
ord_ac7b85ab08879ee94026a0e6348f,cus_8078f5412c81bbfcb4aa8ababe70,delivered,2025-06-02 20:31:05.496544,2025-06-03 13:31:05.496544,2025-06-06 13:31:05.496544,2025-06-07 13:31:05.496544,2025-06-10 13:31:05.496544,4.0,-3.0,0.0,Monday,June,23,8943.37,5,Michoacán de Ocampo,23.06240240883978,-101.80343203867405,23.06240240883978,-101.80343203867403
ord_5ec91933238891a912b06db6a664,cus_bd9a306d474a9a1bc21aba70c1be,delivered,2025-06-29 05:19:18.147755,2025-06-30 05:19:18.147755,2025-07-02 05:19:18.147755,2025-07-07 05:19:18.147755,2025-07-09 05:19:18.147755,8.0,-2.0,0.0,Sunday,June,26,6115.95,3,Distrito Federal,23.9087926,-101.11863047179487,23.9087926,-101.11863047179487
ord_6d113b117458eba3682af8435292,cus_8d12b105ea0e96ed96f50193c695,delivered,2025-07-24 19:11:08.858754,2025-07-25 03:11:08.858754,2025-07-26 03:11:08.858754,2025-07-30 03:11:08.858754,2025-08-01 03:11:08.858754,5.0,-2.0,0.0,Thursday,July,30,2032.0,4,Tlaxcala,23.503681,-101.62337731578948,23.503681,-101.62337731578947
ord_8bb89303c4a9cc19314c00104822,cus_84bdd442221844537592c2bcdebb,shipped,2025-06-28 08:33:00.110659,2025-06-29 05:33:00.110659,2025-07-01 05:33:00.110659,,2025-07-04 05:33:00.110659,,,,Saturday,June,26,2731.62,5,Chihuahua,23.28535389714286,-102.05566077142856,23.28535389714286,-102.05566077142856
ord_a38be49ca6332e53762ef4692ebf,cus_9ae6e808cd7dd7f7ff97eb33cf39,delivered,2024-12-09 12:21:30.371854,2024-12-09 18:21:30.371854,2024-12-10 18:21:30.371854,2024-12-13 18:21:30.371854,2024-12-15 18:21:30.371854,4.0,-2.0,0.0,Monday,December,50,8846.41,4,Hidalgo,24.03804835576923,-101.3147096875,24.03804835576923,-101.3147096875
ord_4c583db0fb5cff65800e2371be9b,cus_eaaa5ebead361e7d6412054c169c,delivered,2025-02-17 16:18:06.197997,2025-02-17 19:18:06.197997,2025-02-19 19:18:06.197997,2025-02-24 19:18:06.197997,2025-02-26 19:18:06.197997,7.0,-2.0,0.0,Monday,February,8,3723.89,4,Morelos,23.792248505681812,-102.38969035227272,23.792248505681815,-102.38969035227272
ord_33d74487cbd7b4bdb2e07d5f089e,cus_ea0e3ce289865ffdc11183acd7d0,shipped,2025-06-25 07:14:11.387800,2025-06-26 01:14:11.387800,2025-06-29 01:14:11.387800,,2025-07-03 01:14:11.387800,,,,Wednesday,June,26,2454.29,5,Puebla,23.244168162162165,-101.26584157297296,23.244168162162165,-101.26584157297297
ord_e45bf34df0404150aa2d4d1652eb,cus_9168087919f697a6f0eabe1554a7,delivered,2025-06-23 08:15:55.499709,2025-06-24 07:15:55.499709,2025-06-27 07:15:55.499709,2025-06-30 07:15:55.499709,2025-07-02 07:15:55.499709,6.0,-2.0,0.0,Monday,June,26,7106.9,5,Tlaxcala,23.503681,-101.62337731578948,23.503681,-101.62337731578947
ord_da5bbf908e9c81735055e9177e23,cus_0e1ec5476c3e56c4def183cd8f08,canceled,2025-03-23 12:37:54.639212,2025-03-24 10:37:54.639212,2025-03-27 10:37:54.639212,,2025-03-30 10:37:54.639212,,,,Sunday,March,12,3832.28,3,Veracruz de Ignacio de la Llave,23.7237853988764,-100.58646290449438,23.7237853988764,-100.58646290449438
ord_54c1b017cd00a6b7891561f893be,cus_6b820d32e511674cbfc7a417f5ea,delivered,2025-06-04 10:59:30.941696,2025-06-04 23:59:30.941696,2025-06-05 23:59:30.941696,2025-06-10 23:59:30.941696,2025-06-12 23:59:30.941696,6.0,-2.0,0.0,Wednesday,June,23,4914.25,1,Durango,23.173087294392527,-101.6235708317757,23.173087294392527,-101.6235708317757
ord_5a612881a1c35fb8aaa0596bfbdd,cus_7e9822a0f532627b079113143b9a,delivered,2024-12-23 00:14:39.193164,2024-12-23 04:14:39.193164,2024-12-24 04:14:39.193164,2024-12-26 04:14:39.193164,2024-12-29 04:14:39.193164,3.0,-3.0,0.0,Monday,December,52,15623.64,4,Baja California,22.748869914438504,-101.35321593048128,22.748869914438504,-101.35321593048128
ord_9308edfdce2f6cf12d7ed0428141,cus_7f4ba9ed8777c4e3f64c3791e95b,delivered,2024-09-07 04:44:07.905492,2024-09-08 00:44:07.905492,2024-09-09 00:44:07.905492,2024-09-11 00:44:07.905492,2024-09-12 00:44:07.905492,3.0,-1.0,0.0,Saturday,September,36,17372.7,4,Hidalgo,24.03804835576923,-101.3147096875,24.03804835576923,-101.3147096875
ord_6d4d8d06a956c18a60bcb7aeed10,cus_ae3a639f0d49c705fefc84f7ccec,delivered,2024-10-24 09:24:06.136332,2024-10-24 19:24:06.136332,2024-10-25 19:24:06.136332,2024-10-30 19:24:06.136332,2024-10-30 19:24:06.136332,6.0,0.0,0.0,Thursday,October,43,7441.74,5,Yucatán,23.190832088050318,-101.68903866666666,23.190832088050314,-101.68903866666666
ord_9bf22eb0550138696c2b96c6c6ce,cus_4dd08b9c4035f3078802f2b7911f,delivered,2025-07-09 11:46:34.239506,2025-07-09 16:46:34.239506,2025-07-12 16:46:34.239506,2025-07-17 16:46:34.239506,2025-07-18 16:46:34.239506,8.0,-1.0,0.0,Wednesday,July,28,7795.47,3,Coahuila de Zaragoza,23.44224857142857,-102.82419057692309,23.44224857142857,-102.82419057692307
ord_389122c92ef8e1f6fe33687b7401,cus_8f11fb9c2d5882fff6b9edfa838f,processing,2025-06-07 10:10:54.339589,2025-06-08 05:10:54.339589,2025-06-09 05:10:54.339589,,2025-06-10 05:10:54.339589,,,,Saturday,June,23,15940.51,4,Zacatecas,23.74903305524862,-101.4842463922652,23.74903305524862,-101.48424639226519
ord_72c249533cfbebfa5e363dc4e322,cus_973fc5235b04184cc066384412a6,invoiced,2024-09-27 07:57:57.637146,2024-09-27 15:57:57.637146,2024-09-29 15:57:57.637146,,2024-10-03 15:57:57.637146,,,,Friday,September,39,3896.5,3,Querétaro,23.0446053556701,-102.26899526804124,23.0446053556701,-102.26899526804124
ord_b331fd04e103510d6974814e723c,cus_cd0791ded43b4a68c3e4e55087ab,delivered,2024-12-15 09:29:55.114173,2024-12-15 21:29:55.114173,2024-12-16 21:29:55.114173,2024-12-18 21:29:55.114173,2024-12-18 21:29:55.114173,3.0,0.0,0.0,Sunday,December,50,10736.92,5,Querétaro,23.0446053556701,-102.26899526804124,23.0446053556701,-102.26899526804124
ord_164be5ff066cbe788814448be83f,cus_06fd4e55039e8c3bdbc9aedc4905,delivered,2025-02-13 20:31:22.220386,2025-02-14 11:31:22.220386,2025-02-17 11:31:22.220386,2025-02-22 11:31:22.220386,2025-02-23 11:31:22.220386,8.0,-1.0,0.0,Thursday,February,7,9427.75,1,San Luis Potosí,23.456913725388603,-101.99521921243525,23.456913725388603,-101.99521921243523
ord_50c0f3d17bd80c3768f6262e486f,cus_630f8b86e37db1499340c3f16904,delivered,2025-07-21 00:24:44.181481,2025-07-22 00:24:44.181481,2025-07-24 00:24:44.181481,2025-07-25 00:24:44.181481,2025-07-27 00:24:44.181481,4.0,-2.0,0.0,Monday,July,30,5042.129999999999,5,Tamaulipas,23.93780641089109,-101.83519119306932,23.93780641089109,-101.83519119306932
ord_93c453f654dfa112367732d0b5db,cus_f02d6b3256bd039f34b97db88a4f,delivered,2025-02-27 01:05:34.623506,2025-02-27 17:05:34.623506,2025-03-01 17:05:34.623506,2025-03-03 17:05:34.623506,2025-03-03 17:05:34.623506,4.0,0.0,0.0,Thursday,February,9,4824.99,1,Nayarit,23.574169112299465,-101.88422291443852,23.574169112299465,-101.88422291443851
ord_e6c2c121a476c5ea016e4feb8625,cus_ffd30e61ae62a0f8587d7e819f88,delivered,2025-06-23 16:44:45.529157,2025-06-23 20:44:45.529157,2025-06-26 20:44:45.529157,2025-07-01 20:44:45.529157,2025-07-01 20:44:45.529157,8.0,0.0,0.0,Monday,June,26,15059.73,5,Baja California,22.748869914438504,-101.35321593048128,22.748869914438504,-101.35321593048128
ord_761012e79763172ba7b1353fa328,cus_b2960fdbd96bb7b9f59d3c11e55d,delivered,2024-12-11 23:43:49.500403,2024-12-12 03:43:49.500403,2024-12-15 03:43:49.500403,2024-12-20 03:43:49.500403,2024-12-21 03:43:49.500403,8.0,-1.0,0.0,Wednesday,December,50,15757.62,3,Guanajuato,24.053235989637304,-101.6950391761658,24.053235989637304,-101.6950391761658
ord_8bb760b1fde9913b32c35256262c,cus_76686e47a8489f380dbde9006bce,delivered,2025-01-07 10:18:58.515903,2025-01-07 16:18:58.515903,2025-01-09 16:18:58.515903,2025-01-13 16:18:58.515903,2025-01-16 16:18:58.515903,6.0,-3.0,0.0,Tuesday,January,2,4603.58,5,Zacatecas,23.74903305524862,-101.4842463922652,23.74903305524862,-101.48424639226519
ord_2a51fb5fb3fa7b88e4efc0afc545,cus_f8fd3c7398f77799db3cb15218be,shipped,2025-08-10 12:25:20.197484,2025-08-10 15:25:20.197484,2025-08-11 15:25:20.197484,,2025-08-19 15:25:20.197484,,,,Sunday,August,32,996.05,5,Sinaloa,24.045853615384612,-101.10117676410258,24.045853615384615,-101.10117676410258
ord_1c11f018ee5e1d620cb665bdb533,cus_f9003e475a510785f1d04486f02f,shipped,2025-02-15 15:34:48.132286,2025-02-15 20:34:48.132286,2025-02-18 20:34:48.132286,,2025-02-23 20:34:48.132286,,,,Saturday,February,7,7277.53,4,Quintana Roo,23.42597512777778,-100.9369508388889,23.42597512777778,-100.9369508388889
ord_1fe1dd1d41bce5541e7151030f80,cus_6f8f848dd570b66dcb8a28e1ae70,shipped,2025-08-04 20:35:53.705266,2025-08-05 19:35:53.705266,2025-08-08 19:35:53.705266,,2025-08-15 19:35:53.705266,,,,Monday,August,32,15790.19,3,Sonora,23.287515162436545,-102.50213438071066,23.287515162436545,-102.50213438071066
ord_8b1b490aecba968d846a6892d894,cus_7956951bfc4b10125786b72addf8,shipped,2024-09-19 13:04:27.401864,2024-09-20 04:04:27.401864,2024-09-23 04:04:27.401864,,2024-09-28 04:04:27.401864,,,,Thursday,September,38,4379.64,5,Sinaloa,24.045853615384612,-101.10117676410258,24.045853615384615,-101.10117676410258
ord_d519979a6d9f97c9d4e3b55c7517,cus_38a439fc99d35ffcb8949c73d3d3,delivered,2024-11-17 18:29:26.242880,2024-11-18 00:29:26.242880,2024-11-21 00:29:26.242880,2024-11-24 00:29:26.242880,2024-11-27 00:29:26.242880,6.0,-3.0,0.0,Sunday,November,46,14386.89,5,Baja California,22.748869914438504,-101.35321593048128,22.748869914438504,-101.35321593048128
ord_f3ccd45f8f45aff760644eb94c1f,cus_0e5a4de68bce08b7e8ae1c3702c3,delivered,2025-08-20 23:59:20.793891,2025-08-21 03:59:20.793891,2025-08-24 03:59:20.793891,2025-08-25 03:59:20.793891,2025-08-25 03:59:20.793891,4.0,0.0,0.0,Wednesday,August,34,8188.52,5,Guerrero,23.383400323809525,-101.80227347142856,23.383400323809525,-101.80227347142856
ord_9d1f4bdb8c69ec1fafc908a109ec,cus_4b8c4b065e8d3dfd8632879309f4,delivered,2024-09-16 13:47:55.407597,2024-09-16 18:47:55.407597,2024-09-19 18:47:55.407597,2024-09-24 18:47:55.407597,2024-09-27 18:47:55.407597,8.0,-3.0,0.0,Monday,September,38,12306.52,5,Tabasco,23.55964060427808,-101.81757081283422,23.559640604278076,-101.81757081283422
ord_20d86a61ef278f2bda5e41b2f1fe,cus_29d2cde3e61d93b793b7ab2d19f8,delivered,2025-02-24 17:41:22.318628,2025-02-25 04:41:22.318628,2025-02-28 04:41:22.318628,2025-03-03 04:41:22.318628,2025-03-06 04:41:22.318628,6.0,-3.0,0.0,Monday,February,9,6213.79,5,Sonora,23.287515162436545,-102.50213438071066,23.287515162436545,-102.50213438071066
ord_3c439891dc971b000bfc2467e0f6,cus_356a0cb2a01cc00d99c86eec6f7a,invoiced,2025-07-28 09:15:50.023623,2025-07-29 03:15:50.023623,2025-07-30 03:15:50.023623,,2025-08-05 03:15:50.023623,,,,Monday,July,31,12217.73,4,Aguascalientes,23.972501200956938,-101.61957087559809,23.972501200956938,-101.61957087559807
ord_e82c52cfed0a993861d56bed5e88,cus_be46f52cb128b3b1b4f867d283dc,delivered,2025-08-15 18:54:34.275832,2025-08-15 19:54:34.275832,2025-08-18 19:54:34.275832,2025-08-20 19:54:34.275832,2025-08-23 19:54:34.275832,5.0,-3.0,0.0,Friday,August,33,18723.08,5,Distrito Federal,23.9087926,-101.11863047179487,23.9087926,-101.11863047179487
ord_acebbad58e14ea7312559797951b,cus_213bb05195fc54142a77e9507554,delivered,2025-09-01 01:37:35.241374,2025-09-01 10:37:35.241374,2025-09-02 10:37:35.241374,2025-09-05 10:37:35.241374,2025-09-06 10:37:35.241374,4.0,-1.0,0.0,Monday,September,36,8315.289999999999,3,Quintana Roo,23.42597512777778,-100.9369508388889,23.42597512777778,-100.9369508388889
ord_35210dca3be99bebb377ed5f0851,cus_632dc502e816140fe6833a79976b,delivered,2025-03-04 18:58:52.612591,2025-03-05 07:58:52.612591,2025-03-08 07:58:52.612591,2025-03-13 07:58:52.612591,2025-03-14 07:58:52.612591,8.0,-1.0,0.0,Tuesday,March,10,3445.07,3,Jalisco,23.030702099502488,-101.95071183582088,23.030702099502488,-101.95071183582088
ord_4feb4b1fbfd0aac11748dae00291,cus_19707c9b09f0b72c5f0c2a4ca1de,delivered,2024-09-22 01:27:32.061346,2024-09-22 20:27:32.061346,2024-09-23 20:27:32.061346,2024-09-24 20:27:32.061346,2024-09-27 20:27:32.061346,2.0,-3.0,0.0,Sunday,September,38,12588.66,4,Yucatán,23.190832088050318,-101.68903866666666,23.190832088050314,-101.68903866666666
ord_1741f8c60c9907b74552aa4f2692,cus_6337fd12ecb31a08a408c62a831d,canceled,2025-03-06 09:55:34.662639,2025-03-06 19:55:34.662639,2025-03-07 19:55:34.662639,,2025-03-12 19:55:34.662639,,,,Thursday,March,10,10909.53,5,Quintana Roo,23.42597512777778,-100.9369508388889,23.42597512777778,-100.9369508388889
ord_3677d54902ee948a5130e3da7326,cus_9fcf54973ef4c9c6d45c14b926b8,delivered,2025-06-26 09:41:12.548900,2025-06-27 06:41:12.548900,2025-06-28 06:41:12.548900,2025-06-30 06:41:12.548900,2025-06-30 06:41:12.548900,3.0,0.0,0.0,Thursday,June,26,1643.33,5,Baja California Sur,23.18292486893204,-101.51609451941748,23.18292486893204,-101.51609451941748
ord_f9426bc339a0aaf293f2abc1b530,cus_2be51b96d4bcf9da738ea1277d8d,unavailable,2024-10-16 08:27:07.597906,2024-10-16 16:27:07.597906,2024-10-17 16:27:07.597906,,2024-10-21 16:27:07.597906,,,,Wednesday,October,42,8189.62,2,Tamaulipas,23.93780641089109,-101.83519119306932,23.93780641089109,-101.83519119306932
ord_b1c0cd8c15e91b4cc07b282d79cb,cus_b7a7b4a9234a7aa08d17febd3c12,delivered,2024-09-22 11:56:16.097296,2024-09-23 11:56:16.097296,2024-09-24 11:56:16.097296,2024-09-27 11:56:16.097296,2024-09-29 11:56:16.097296,5.0,-2.0,0.0,Sunday,September,38,3829.75,4,Distrito Federal,23.9087926,-101.11863047179487,23.9087926,-101.11863047179487
ord_1d709a8f40d54bd7f39fc75e304b,cus_47466d8909d3de85ed7dd4e8b719,delivered,2025-07-13 15:27:13.587943,2025-07-13 17:27:13.587943,2025-07-16 17:27:13.587943,2025-07-20 17:27:13.587943,2025-07-23 17:27:13.587943,7.0,-3.0,0.0,Sunday,July,28,18064.17,2,Veracruz de Ignacio de la Llave,23.7237853988764,-100.58646290449438,23.7237853988764,-100.58646290449438
ord_3258bd91bad6ff5f4c645b6b37fb,cus_86f58e5291d74fb74243d9bb4d1d,unavailable,2024-10-07 02:44:16.965319,2024-10-07 11:44:16.965319,2024-10-08 11:44:16.965319,,2024-10-12 11:44:16.965319,,,,Monday,October,41,7580.08,3,Colima,23.259065543010752,-101.6969638655914,23.259065543010752,-101.69696386559139
ord_3bb31c28a85068013daded4e2cd0,cus_5b771fbbaba74c774998d41edd62,delivered,2025-02-26 07:24:08.107003,2025-02-26 21:24:08.107003,2025-03-01 21:24:08.107003,2025-03-05 21:24:08.107003,2025-03-06 21:24:08.107003,7.0,-1.0,0.0,Wednesday,February,9,17532.29,4,Tlaxcala,23.503681,-101.62337731578948,23.503681,-101.62337731578947
ord_d52111da803a55927535050daee8,cus_6221f2c2d152841bda649ee0a040,delivered,2024-12-09 13:37:50.425380,2024-12-10 12:37:50.425380,2024-12-12 12:37:50.425380,2024-12-15 12:37:50.425380,2024-12-16 12:37:50.425380,5.0,-1.0,0.0,Monday,December,50,11275.92,4,Puebla,23.244168162162165,-101.26584157297296,23.244168162162165,-101.26584157297297
ord_558ff2945b5d1b9bbf488fe9fb9b,cus_a1ed353b3d643528cee26381c05e,delivered,2025-03-08 23:37:39.947564,2025-03-09 00:37:39.947564,2025-03-12 00:37:39.947564,2025-03-13 00:37:39.947564,2025-03-14 00:37:39.947564,4.0,-1.0,0.0,Saturday,March,10,5474.59,4,Zacatecas,23.74903305524862,-101.4842463922652,23.74903305524862,-101.48424639226519
ord_0cfe5df929ca1a08470e5df767b6,cus_acf0d7817e8c2bf77b2053f0da90,delivered,2025-01-10 03:37:00.718225,2025-01-10 23:37:00.718225,2025-01-12 23:37:00.718225,2025-01-15 23:37:00.718225,2025-01-17 23:37:00.718225,5.0,-2.0,0.0,Friday,January,2,16249.22,5,Aguascalientes,23.972501200956938,-101.61957087559809,23.972501200956938,-101.61957087559807
ord_46b53512bf62262bf6376f13b386,cus_7b543f7f2c1c2c0d4b19e1629ad1,delivered,2024-09-05 05:10:47.785830,2024-09-05 07:10:47.785830,2024-09-08 07:10:47.785830,2024-09-11 07:10:47.785830,2024-09-14 07:10:47.785830,6.0,-3.0,0.0,Thursday,September,36,8625.16,4,Baja California,22.748869914438504,-101.35321593048128,22.748869914438504,-101.35321593048128
ord_e2743be2b8a253df9ba39203bec2,cus_454163609fb9f31e52e34e79af2f,invoiced,2025-03-03 23:26:34.196628,2025-03-04 16:26:34.196628,2025-03-07 16:26:34.196628,,2025-03-10 16:26:34.196628,,,,Monday,March,10,13380.49,3,San Luis Potosí,23.456913725388603,-101.99521921243525,23.456913725388603,-101.99521921243523
ord_9bee0c797f346c91ba80924b283d,cus_34e79f874e8296267385e3f42654,delivered,2025-06-19 05:57:30.290872,2025-06-19 07:57:30.290872,2025-06-20 07:57:30.290872,2025-06-23 07:57:30.290872,2025-06-25 07:57:30.290872,4.0,-2.0,0.0,Thursday,June,25,13373.61,2,Guerrero,23.383400323809525,-101.80227347142856,23.383400323809525,-101.80227347142856
ord_02a1a88ae7413fa3bd22584e7f12,cus_6393784fe7d61da75f52914b0a8e,delivered,2025-05-12 05:40:09.279413,2025-05-13 05:40:09.279413,2025-05-16 05:40:09.279413,2025-05-18 05:40:09.279413,2025-05-18 05:40:09.279413,6.0,0.0,0.0,Monday,May,20,3349.0,5,Yucatán,23.190832088050318,-101.68903866666666,23.190832088050314,-101.68903866666666
ord_9d0dd791a4ef1f526a0e9ce42706,cus_39c0100cca6faed48357e3099c2d,shipped,2025-07-17 20:52:35.753228,2025-07-18 15:52:35.753228,2025-07-19 15:52:35.753228,,2025-07-20 15:52:35.753228,,,,Thursday,July,29,1140.04,3,Puebla,23.244168162162165,-101.26584157297296,23.244168162162165,-101.26584157297297
ord_f26128fcb8e7d461ec35e7723729,cus_13bd9299ea50e657ceae311ff9bb,delivered,2025-03-20 09:16:11.200116,2025-03-20 16:16:11.200116,2025-03-21 16:16:11.200116,2025-03-26 16:16:11.200116,2025-03-29 16:16:11.200116,6.0,-3.0,0.0,Thursday,March,12,5117.1,4,Guanajuato,24.053235989637304,-101.6950391761658,24.053235989637304,-101.6950391761658
ord_2a6042043ba8adfb4765f0e36c82,cus_ae63a79da329ead1f315a3ffc4fd,delivered,2024-10-19 08:45:03.954862,2024-10-19 09:45:03.954862,2024-10-22 09:45:03.954862,2024-10-24 09:45:03.954862,2024-10-27 09:45:03.954862,5.0,-3.0,0.0,Saturday,October,42,5355.59,5,Tamaulipas,23.93780641089109,-101.83519119306932,23.93780641089109,-101.83519119306932
ord_61275597f4f6d37f6c9acc6cf3d9,cus_143d83f2d8e95777ed9a63b986b7,shipped,2025-08-29 19:27:43.050480,2025-08-30 09:27:43.050480,2025-09-02 09:27:43.050480,,2025-09-06 09:27:43.050480,,,,Friday,August,35,18347.78,1,Querétaro,23.0446053556701,-102.26899526804124,23.0446053556701,-102.26899526804124
ord_560154cc808b61c67f2430c46333,cus_537166e251ec039e07894972a05e,delivered,2025-03-09 09:45:20.482192,2025-03-09 13:45:20.482192,2025-03-12 13:45:20.482192,2025-03-17 13:45:20.482192,2025-03-18 13:45:20.482192,8.0,-1.0,0.0,Sunday,March,10,2742.69,1,Oaxaca,23.266094454054056,-102.44178765945944,23.266094454054056,-102.44178765945945
ord_293a787227fce51dbd3a69e442db,cus_2eb603cc0db1b26451e68a57d695,delivered,2025-01-14 16:54:12.805175,2025-01-14 20:54:12.805175,2025-01-15 20:54:12.805175,2025-01-17 20:54:12.805175,2025-01-18 20:54:12.805175,3.0,-1.0,0.0,Tuesday,January,3,11848.26,4,Zacatecas,23.74903305524862,-101.4842463922652,23.74903305524862,-101.48424639226519
ord_d958ce0add4ad6d498e2e45edb40,cus_d1bb88bc9c115a305f7c466de887,delivered,2025-02-23 21:27:48.347812,2025-02-24 03:27:48.347812,2025-02-27 03:27:48.347812,2025-03-01 03:27:48.347812,2025-03-04 03:27:48.347812,5.0,-3.0,0.0,Sunday,February,8,20578.83,5,San Luis Potosí,23.456913725388603,-101.99521921243525,23.456913725388603,-101.99521921243523
ord_8e42ab4443070b1c0bdd642481e6,cus_d678e83ad704dee9d453e457eb34,canceled,2025-07-16 23:04:21.550677,2025-07-17 02:04:21.550677,2025-07-19 02:04:21.550677,,2025-07-27 02:04:21.550677,,,,Wednesday,July,29,19278.12,3,Morelos,23.792248505681812,-102.38969035227272,23.792248505681815,-102.38969035227272
ord_fa9a33eb7b630cd6137fcfd8176d,cus_29b20f7427ad471bc22fee9d4f61,delivered,2025-01-17 03:29:32.039524,2025-01-17 14:29:32.039524,2025-01-20 14:29:32.039524,2025-01-21 14:29:32.039524,2025-01-21 14:29:32.039524,4.0,0.0,0.0,Friday,January,3,1559.42,5,Zacatecas,23.74903305524862,-101.4842463922652,23.74903305524862,-101.48424639226519
ord_e33496af3cd6bd279910a0dde609,cus_f973d759cfe2e985674f2e76a9d1,delivered,2025-04-27 22:26:03.005864,2025-04-28 15:26:03.005864,2025-04-29 15:26:03.005864,2025-04-30 15:26:03.005864,2025-04-30 15:26:03.005864,2.0,0.0,0.0,Sunday,April,17,10942.38,4,Guerrero,23.383400323809525,-101.80227347142856,23.383400323809525,-101.80227347142856
ord_a0037b3f82cc316b24b83930a53e,cus_6bf2af81c3b733ee93160a1bbc04,delivered,2025-02-08 18:34:38.578420,2025-02-09 07:34:38.578420,2025-02-10 07:34:38.578420,2025-02-11 07:34:38.578420,2025-02-13 07:34:38.578420,2.0,-2.0,0.0,Saturday,February,6,357.34000000000003,5,Zacatecas,23.74903305524862,-101.4842463922652,23.74903305524862,-101.48424639226519
ord_47383de17881da66cd1129c68728,cus_cab2909806609ea6511c8dfacfbe,delivered,2025-06-28 23:44:34.172711,2025-06-29 11:44:34.172711,2025-07-01 11:44:34.172711,2025-07-05 11:44:34.172711,2025-07-05 11:44:34.172711,6.0,0.0,0.0,Saturday,June,26,1264.0100000000002,5,Aguascalientes,23.972501200956938,-101.61957087559809,23.972501200956938,-101.61957087559807
ord_057b970a4144c3a6a2c7a91dc634,cus_38b32f728238e3e6b63c65855165,delivered,2024-11-04 20:57:47.612194,2024-11-05 18:57:47.612194,2024-11-07 18:57:47.612194,2024-11-11 18:57:47.612194,2024-11-12 18:57:47.612194,6.0,-1.0,0.0,Monday,November,45,16010.420000000002,2,Nuevo León,23.55965682159625,-100.81775693427232,23.559656821596246,-100.81775693427231
ord_4d3b5c2fd2c3ab0150f0e57a067b,cus_e5119d9b391335666c80099064b1,delivered,2025-06-23 08:42:46.576051,2025-06-23 15:42:46.576051,2025-06-25 15:42:46.576051,2025-06-30 15:42:46.576051,2025-07-01 15:42:46.576051,7.0,-1.0,0.0,Monday,June,26,15645.06,4,Querétaro,23.0446053556701,-102.26899526804124,23.0446053556701,-102.26899526804124
ord_5ca9fa81540b3138b3a2de76451d,cus_bc56ff337dbeb1849f5f697dd721,delivered,2024-09-30 15:11:19.665287,2024-10-01 04:11:19.665287,2024-10-04 04:11:19.665287,2024-10-09 04:11:19.665287,2024-10-11 04:11:19.665287,8.0,-2.0,0.0,Monday,September,40,10192.499999999998,5,Morelos,23.792248505681812,-102.38969035227272,23.792248505681815,-102.38969035227272
ord_fdd65a964b932877f22be16cb973,cus_8348c40862692875d3c2e8f7f77e,shipped,2024-11-13 01:21:58.572473,2024-11-13 11:21:58.572473,2024-11-14 11:21:58.572473,,2024-11-21 11:21:58.572473,,,,Wednesday,November,46,2057.8900000000003,5,Durango,23.173087294392527,-101.6235708317757,23.173087294392527,-101.6235708317757
ord_f5a051a6bf4f97f246f1d71abb7e,cus_acbb520047d62f33a18a25bbe397,delivered,2024-10-06 20:44:08.151573,2024-10-06 23:44:08.151573,2024-10-08 23:44:08.151573,2024-10-13 23:44:08.151573,2024-10-13 23:44:08.151573,7.0,0.0,0.0,Sunday,October,40,11155.61,4,Nayarit,23.574169112299465,-101.88422291443852,23.574169112299465,-101.88422291443851
