customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
cus_88fc793fde974980781e1f8b11b9,9cbfc2cfbc5ec25d5949,80017,San Trinidad los bajos,Guanajuato
cus_8078f5412c81bbfcb4aa8ababe70,5d85923f3ff0eef711de,75418,San María del Carmen de la Montaña,Michoacán de Ocampo
cus_bd9a306d474a9a1bc21aba70c1be,55d9b1b1fdaf395924d1,70424,Vieja Egipto,Distrito Federal
cus_8d12b105ea0e96ed96f50193c695,46e42091515ee8495bc2,11429,San Victoria de la Montaña,Tlaxcala
cus_84bdd442221844537592c2bcdebb,602f078eaa4b3a7f0e91,76549,Vieja Eslovaquia,Chihuahua
cus_9ae6e808cd7dd7f7ff97eb33cf39,53b0c584aa7c529274be,61813,San Camila los altos,Hidalgo
cus_eaaa5ebead361e7d6412054c169c,4b409056b0adaa9dde4f,95425,Nueva Bangladesh,Morelos
cus_ea0e3ce289865ffdc11183acd7d0,3494f5cde41fe4ed4d91,53487,Vieja Guatemala,Puebla
cus_9168087919f697a6f0eabe1554a7,3a674b33c5043e1de1b0,26561,Nueva Liberia,Tlaxcala
cus_0e1ec5476c3e56c4def183cd8f08,1a8fe6d6be9eee6b934a,98258,San Úrsula los bajos,Veracruz de Ignacio de la Llave
cus_6b820d32e511674cbfc7a417f5ea,a7b538809a09305cc99f,02565,San Josefina los bajos,Durango
cus_7e9822a0f532627b079113143b9a,ebd6f979b13a8d4d1596,68182,San Oswaldo de la Montaña,Baja California
cus_7f4ba9ed8777c4e3f64c3791e95b,1eb68d7340727b43c5ef,02518,Nueva Mali,Hidalgo
cus_ae3a639f0d49c705fefc84f7ccec,a9936779e30857563c48,59290,Nueva Burkina Faso,Yucatán
cus_4dd08b9c4035f3078802f2b7911f,5555dbfd0414a43dc17e,20232,Vieja Vanuatu,Coahuila de Zaragoza
cus_8f11fb9c2d5882fff6b9edfa838f,244f9343c60353307eb1,08666,San Cornelio de la Montaña,Zacatecas
cus_973fc5235b04184cc066384412a6,23e1f6a9f73d863d5781,94919,Nueva Kiribati,Querétaro
cus_cd0791ded43b4a68c3e4e55087ab,e8362ab43ba4bdd24e41,17110,San Abril de la Montaña,Querétaro
cus_06fd4e55039e8c3bdbc9aedc4905,fe5e1db782141228a085,56446,San Alma los bajos,San Luis Potosí
cus_630f8b86e37db1499340c3f16904,df9fe590baa3be761b22,28412,San Ariadna de la Montaña,Tamaulipas
cus_f02d6b3256bd039f34b97db88a4f,225fbdcdb0f8c0ea6495,31709,Vieja Bahrein,Nayarit
cus_ffd30e61ae62a0f8587d7e819f88,e1ee93497bf1531fb53c,97727,San Barbara de la Montaña,Baja California
cus_b2960fdbd96bb7b9f59d3c11e55d,f17c95e718ca93480ca9,45029,San Zoé los altos,Guanajuato
cus_76686e47a8489f380dbde9006bce,22dc18a5647f024a41ac,87698,San Andrea de la Montaña,Zacatecas
cus_f8fd3c7398f77799db3cb15218be,91a047e3b4d00527a54c,34779,Nueva San Vicente y las Granadinas,Sinaloa
cus_f9003e475a510785f1d04486f02f,07ceead10d1cd4cad2ce,83085,Vieja El Salvador,Quintana Roo
cus_6f8f848dd570b66dcb8a28e1ae70,f241f192fbee085451c4,04927,San Abelardo los bajos,Sonora
cus_7956951bfc4b10125786b72addf8,0bae55fdf44092df9fa5,46588,San Paulina de la Montaña,Sinaloa
cus_38a439fc99d35ffcb8949c73d3d3,154c71fbff61d09f9c9c,45110,San Pamela de la Montaña,Baja California
cus_0e5a4de68bce08b7e8ae1c3702c3,6d1cb01916725490b755,49059,San Esmeralda los altos,Guerrero
cus_4b8c4b065e8d3dfd8632879309f4,058f7437e13ca74831e6,02606,Vieja Honduras,Tabasco
cus_29d2cde3e61d93b793b7ab2d19f8,845f44567974164b19a4,77926,Vieja Brunei Darussalam,Sonora
cus_356a0cb2a01cc00d99c86eec6f7a,c5548a938bf0fcc8360b,00970,Vieja Sierra Leona,Aguascalientes
cus_be46f52cb128b3b1b4f867d283dc,533a95ecebb26b5a4c5d,09556,Nueva Eritrea,Distrito Federal
cus_213bb05195fc54142a77e9507554,88dc33ed3660ff05b111,77209,San Raúl de la Montaña,Quintana Roo
cus_632dc502e816140fe6833a79976b,5c6995591ccbb510f969,34402,Vieja Mozambique,Jalisco
cus_19707c9b09f0b72c5f0c2a4ca1de,139e498dfe10b983ed97,74177,Nueva Timor-Leste,Yucatán
cus_6337fd12ecb31a08a408c62a831d,f1373a50b7fbf96a8484,95796,San Octavio los bajos,Quintana Roo
cus_9fcf54973ef4c9c6d45c14b926b8,58ad865234d9a5dc3b02,72732,San Marisela los bajos,Baja California Sur
cus_2be51b96d4bcf9da738ea1277d8d,bf9c5acd5793f0f42483,73088,San María Teresa los bajos,Tamaulipas
cus_b7a7b4a9234a7aa08d17febd3c12,829c916e8f75cfc0c735,83083,San Zoé los bajos,Distrito Federal
cus_47466d8909d3de85ed7dd4e8b719,a232e594a17d8028f5f6,37185,San Bianca los bajos,Veracruz de Ignacio de la Llave
cus_86f58e5291d74fb74243d9bb4d1d,ca2ae9a0588b57a0cae8,12811,Nueva Lituania,Colima
cus_5b771fbbaba74c774998d41edd62,e7c54599023790f5f748,41399,Vieja Burkina Faso,Tlaxcala
cus_6221f2c2d152841bda649ee0a040,e71d5ea01e2000043a22,27979,San Jorge los altos,Puebla
cus_a1ed353b3d643528cee26381c05e,514997dfa3639005da1b,64811,San Citlali los altos,Zacatecas
cus_acf0d7817e8c2bf77b2053f0da90,fce75bf4bfc4dc763db5,34226,Nueva Túnez,Aguascalientes
cus_7b543f7f2c1c2c0d4b19e1629ad1,30d8507441f6f6abbd48,10075,San Patricia los altos,Baja California
cus_454163609fb9f31e52e34e79af2f,33ffc4a9e0292f7a8fe3,22686,Nueva Colombia,San Luis Potosí
cus_34e79f874e8296267385e3f42654,e314b01b7df79fdf188d,43093,San Aldonza los bajos,Guerrero
cus_6393784fe7d61da75f52914b0a8e,932a3f82bc6ad2b1bf77,36074,San Rodolfo los altos,Yucatán
cus_39c0100cca6faed48357e3099c2d,3c8cc78a4a4c3bc8b98f,64984,Nueva Zimbabwe,Puebla
cus_13bd9299ea50e657ceae311ff9bb,cf5f7b739fcc05e50e15,67466,San Ignacio los bajos,Guanajuato
cus_ae63a79da329ead1f315a3ffc4fd,afb8703eb824efa93a5a,94965,San Camilo de la Montaña,Tamaulipas
cus_143d83f2d8e95777ed9a63b986b7,2f88f29f5188395f9b08,41555,San Aurora los bajos,Querétaro
cus_537166e251ec039e07894972a05e,9da87721e666afe97ba4,08965,Vieja Irán,Oaxaca
cus_2eb603cc0db1b26451e68a57d695,2d74be39d13ae7cb8f67,32574,San Eloy los bajos,Zacatecas
cus_d1bb88bc9c115a305f7c466de887,8bb0ef39852e1906146f,16577,San Cristobal de la Montaña,San Luis Potosí
cus_d678e83ad704dee9d453e457eb34,0bc2f889ba06cea46914,09386,Vieja Liechtenstein,Morelos
cus_29b20f7427ad471bc22fee9d4f61,770598b1153aab48fbb1,62415,Vieja Arabia Saudita,Zacatecas
cus_f973d759cfe2e985674f2e76a9d1,5b42c1bdae853bb3e41f,07255,Vieja Kazajstán,Guerrero
cus_6bf2af81c3b733ee93160a1bbc04,63e8d5c1aa917df1bbdd,49922,Nueva Egipto,Zacatecas
cus_cab2909806609ea6511c8dfacfbe,a5a965b1f002600df6ad,82458,San Mauro los bajos,Aguascalientes
cus_38b32f728238e3e6b63c65855165,07e027a99d9dc1d8fc58,77225,San Graciela de la Montaña,Nuevo León
cus_e5119d9b391335666c80099064b1,dab35cf2e65aa476f0ff,60850,San Javier de la Montaña,Querétaro
cus_bc56ff337dbeb1849f5f697dd721,61f5fd9022d379415205,23133,San Rosalia los altos,Morelos
cus_8348c40862692875d3c2e8f7f77e,334e8bd976c50aba6936,31947,San Gabriela los bajos,Durango
cus_acbb520047d62f33a18a25bbe397,3412741d930f64328909,82073,San María Teresa de la Montaña,Nayarit
cus_0d3dd2c99279792e8e76b8fbca97,181b0a342e7b1b9b3ea0,55094,San Óscar los bajos,Sinaloa
cus_2f0b36b9dde7f0ae2a7b8d5158c1,28ce6027cc0a22c6e679,31483,Nueva Trinidad y Tabago,Hidalgo
cus_5961e3e7a54da6c0d067bb2954af,860e77f87165f26d24de,78310,San Patricia los bajos,Querétaro
cus_45d9dbffa1726617748aeaa96a61,d6d1741478c34cd4bbec,22144,Nueva Vanuatu,Baja California
cus_864f11decfabc628252ef9d78794,28eb46bbe304f4bd2bfb,92705,San Maximiliano los altos,Campeche
cus_2b1f229b5165157309ef183d63f8,d56f0c0ec1cc0b526641,13612,Vieja Timor-Leste,Zacatecas
cus_063db45f704485669535c73049c0,28183dedc59ee73ff301,60224,San María Eugenia los altos,Tlaxcala
cus_600e1bacf2c03afe4853353e353f,38421e81ff47ba81ef5e,04702,San Caridad los altos,Distrito Federal
cus_0c712078ff8b8aaf133e84c950f0,c694eaaf06d5d43fc7ba,55602,San Vanesa los bajos,Distrito Federal
cus_71d98734de997d10d6e6baae59a7,d78c02b2b1cb3644eba2,50356,Vieja Turquía,Chihuahua
cus_a1fcd301f95997dffe6965f6816d,53526e216ae88174e375,01258,San Alonso los altos,Baja California Sur
cus_1256bd4b55ff3b7ca13f6ec93613,ff05958d7391aab37749,18928,San Yuridia los bajos,Nayarit
cus_c93bae5e10fcb736817e6c20212f,ed006b20591602566e12,49367,San Rufino de la Montaña,Tlaxcala
cus_fb9168df194b624ba05202b427ab,bb4a3ecaefb5e3b374f5,06221,San Amador los altos,Coahuila de Zaragoza
cus_1f569d05954146bfee2ed80f1881,5f2c87fb9ac483ec45d3,85929,San José Carlos de la Montaña,San Luis Potosí
cus_5e86c13256e97bab7e783fcd00c5,7d800ea5aeffadca2f69,69723,Nueva Bhután,Nayarit
cus_9e04b41a61259974b8a4c25b407d,6495e33a202c96c3247c,83242,Nueva Haití,Tabasco
cus_29d1bc92a443d59ef745f16478a3,b01047f29629fedf8042,21197,Nueva Egipto,Distrito Federal
cus_fd19839afac5ab5ae07da09418fd,10ca48c4c50de595a2ba,15093,San Esparta los altos,Zacatecas
cus_27ebf78b27ed86c04232e6aff6d5,3edb50f46b06383a06ba,43824,San Itzel los altos,Morelos
cus_d648147318c660a53e8ca6ce02d7,ac9a131a4ff2eb66bab2,83607,Nueva Maldivas,Baja California
cus_32a533afdd31bdd539c35633ce47,0c51c9e4eb5026e7d8db,14866,Nueva Islas Marshall,Hidalgo
cus_d2795e9a3419e9895ec7006c599e,e812d5ecce3f19ba4a00,41870,Nueva Maldivas,Tabasco
cus_86e184deb85e089d17745c89d3e6,58f9aa1e779b00d32e64,71941,San Luis los altos,Chiapas
cus_42fbbaaea817eda5e347d5881c5f,a979f3b236ea2c0e4823,24429,San Clemente los bajos,Veracruz de Ignacio de la Llave
cus_6d0cf0600bbcb80adc3227421711,8417660c4b25d58c00ae,42974,San Alejandra de la Montaña,Tamaulipas
cus_1ee083267207f3085ca734fc48b2,8963c98b241d57a8deff,38056,San Diana de la Montaña,Distrito Federal
cus_4b8042d03113231f8576b8fc0fbd,72d97475d478db892fe0,59911,San Eric los altos,Nayarit
cus_16ee33ec8808235354261bfc6d89,02ced3b4b3c8a547a0ef,13000,Nueva Côte d'Ivoire,Morelos
cus_ecf4b90020a069efe32aac5f3926,cf2e025ecae926d51122,66827,Vieja Kenya,Distrito Federal
cus_52cae8d52a01b022e6e594cb9a6a,085c8f45534a5a5fa9e4,63965,Vieja Kazajstán,Guerrero
cus_1f57f4e3100a298e4dd07420964d,03c87ae7b74ec606dca2,37242,San Dulce los bajos,Baja California
cus_cc9ac0de36c2fd614b143e16d6e6,46ff1acf272f8c558aad,74891,San Perla los bajos,Tabasco
cus_ef8cccbd45568ea8866150e133bd,65d1e8285cf83f2c1f37,42879,Nueva Mauritania,Nuevo León
cus_b82388cb7b9edd5d162b300c1204,8cc74245416f80682f2a,04583,Nueva Vanuatu,Tlaxcala
cus_549c776555af54526f3b602d7b80,b0c7e3f114b03205909e,08780,Vieja Armenia,Tlaxcala
cus_9fcd3a1531fb4dd0fb0757edcbb0,482554c18fea67d7b703,11092,Nueva China,Tamaulipas
cus_c0582ed16d023d64bf30f1ccbca5,4c627f0b8687c1a64b09,78425,Vieja Sierra Leona,Veracruz de Ignacio de la Llave
cus_01221cd762569392e552e7aa77aa,66094a9d7cb046a11480,43300,San Paulina los altos,Querétaro
cus_f6cb3ee05bc7e24d1981301615ef,44830a6330c7b12f5990,09518,San Susana los bajos,Jalisco
cus_e306feb33cfe7837f8be0f388d41,48e12af722243acabf32,01197,Vieja Luxemburgo,Aguascalientes
cus_bce7bffd63825cf139fc619c6113,9c3aa6a0371d11b8ca86,24968,Vieja Burundi,Guanajuato
cus_9c6d57d128830d64b1970dc10fd7,177720c56c122d0d6e21,85511,Vieja Irlanda,Tamaulipas
cus_b3773a4440073592d9954e88c59a,39669122ffdf7b0f3bec,71883,Nueva Albania,México
cus_09b435228b32daa6c62310f4cafd,fb580af9a0dd8839861e,48876,Vieja Seychelles,Sinaloa
cus_d35450de9408fa2a55526d669de8,92ddab7b8ed4b0958361,96989,San Luis los bajos,Tlaxcala
cus_1b05be2ec3a8f8e602b819dfe3e3,59ffdffb0ab94c9fd46e,42418,San Susana los altos,Campeche
cus_1bf0fe3316fdfde27202939e4c0f,5119a056b7eeb5346950,90805,Nueva Israel,Puebla
cus_520f301b408e8836c98d734edacb,b5ebbdb83582d7862fd8,76692,San Claudio los altos,México
cus_0e477ad424030bf51b083d17151c,d8855a7e43592a0041a6,09052,San Norma de la Montaña,Guanajuato
cus_0df7dfef1628897c317baba9624a,f3c9c9ba1e6c893cd9b6,01113,Nueva Portugal,Sinaloa
cus_b945064e4454cbb47f7bd86da674,3436ba213fb883e4bfd3,67728,San Daniel los bajos,Tlaxcala
cus_bf57347b9a6cb91be4fd91be2334,cf3d2d844ff429343674,46909,Vieja Bahrein,San Luis Potosí
cus_6ec028f364e05f677c5d22ed5be0,df1276e682ed983331e7,09701,San Carla los altos,México
cus_0fd1d43e5b51d81fd5cf16f229b4,8beaa6b969b51c172015,45860,San Esther los bajos,Guanajuato
cus_160596f0028e59368d9ba8323379,507257c05cf643c328c5,68482,San Enrique los bajos,Puebla
cus_f63ed06964a7b4ec4a870655eb51,1ad275be367a4870f2c3,99510,Vieja Estados Unidos de América,Michoacán de Ocampo
cus_d410e7b4df0346cbe9eef59e9855,4e2604e7aec950c12774,46196,San Norma los altos,Michoacán de Ocampo
cus_7ac75d61f3b4e1c685af7e642a5c,9155a661d6d79a9b3e48,14751,Nueva República de Macedonia del Norte,Querétaro
cus_c18e99b73f1d3e30d27e96ca4e17,3791c413846f6ade6362,35308,Vieja Federación de Rusia,Distrito Federal
cus_6a3d668cfc91a3b9194fa6aa4ccf,02715df05e07e573c90e,07776,San René los bajos,Nayarit
cus_5f130fa933bf78e563dae7598f75,2100908424b985a2d95e,80609,San Verónica los bajos,Veracruz de Ignacio de la Llave
cus_ad0953090d45cc28a710ade31a84,4877c122abbc36645358,00728,Nueva Panamá,Morelos
cus_7fe4ad0e451237c2184b0792b05a,454b8cc5f1b96c27c3aa,76263,San Roberto de la Montaña,Chihuahua
cus_91b304d59eaa70a9830893fc6d34,1933056c6d4c6f374cf6,07805,Vieja Madagascar,Chiapas
cus_7d5d112d03282d013647512e22f1,ce48237f52fa454ee626,84884,San Olivia de la Montaña,Durango
cus_f15efbb0b3a86f74c8aa92cdd18e,8ed5afd3008e3b97a541,68261,San Luis Miguel de la Montaña,Campeche
cus_2e50484307b36759d94db1624f02,a37f42586d26df6d68eb,15611,Vieja Togo,Nayarit
cus_0fd72d886935538a3b8e0cb564ec,1d8691a90c47cd9a6352,73238,San Dolores los altos,San Luis Potosí
cus_b04f6fd7e82fb26a002255b8a1b1,efc05b1a7f813344b30c,02006,Vieja Nicaragua,Baja California
cus_d44595a88d7e5ec83acfdff128ba,2b86fdf6a54b03f78652,97498,Nueva Santa Lucía,Chiapas
cus_54a8ab5694e58ed0e09feade4e4a,4f3f3d77a119b71eea43,73451,Vieja Samoa,Oaxaca
cus_a67c2887dbdd6ef1c78c3f6c9c0a,e97497d45242616bf0e3,80836,San Emilia los altos,Yucatán
cus_e079ee54e636eb7aa76d9e611460,33b1618823562e0c1db5,82904,San Miguel Ángel de la Montaña,Oaxaca
cus_1de7d19376e8660f303bd5107da1,16dc5999937c59b0534c,38370,San Rocío los bajos,Nayarit
cus_4c00cee4da67a2ac370ce1eb6872,66318a6e378fd029b981,23821,Vieja Serbia,Guerrero
cus_4c85aed8ac25f0addb543462ed41,07777a6470f8b81a2e5a,23235,Vieja Filipinas,San Luis Potosí
cus_dbf4405e359352842ee2162a3774,1695c67156dc6d0ab9d4,33480,Nueva Eslovaquia,Aguascalientes
cus_56a79d0d06a704b19c7a33d01e69,846a34030915dde962c2,55897,Nueva Eslovaquia,Nuevo León
cus_4386db8d7a617715a356dad0147d,adaf43ccd07f02dec869,98381,Vieja India,Puebla
cus_6c32b9aa8373c5fce8b73addac3f,c4cb649c4fde62dae5e9,45666,Vieja República Federal Democrática de Nepal,Querétaro
cus_a6fb44b5943a148b45289bd869fa,6ac1d73e420810ff0b5a,61803,San Miguel los bajos,Coahuila de Zaragoza
cus_99680ae16732cf61615924865e25,f581cee401bae06bb7b8,93827,Nueva Guyana,Sonora
cus_4142dbfc0022335beaa587364679,1dac94341b40e8e0b54d,65664,Nueva República de Moldova,Puebla
cus_cf3418f83d952a401ed158a40a9e,89c2c0dcf89a0a2e8724,79938,Vieja Canadá,Coahuila de Zaragoza
cus_8c08aad428fdab37127d774a7a92,b04cadfc3e90749755c9,78205,Nueva Bulgaria,Chihuahua
cus_27b08e20f62645f3652a0f9b1c46,512151deb3c3fa1ebde5,37442,Nueva Ecuador,Zacatecas
cus_d2fcdc6b896a43e5dd8d152bec8c,fda18b6e9242dd02b034,10717,San Noelia los altos,Baja California
cus_69a3d01223404d5cfae45c104e04,f0d72f1f939df62cf6ef,85292,San Antonio los bajos,Yucatán
cus_8aa647d762d10f75e442a3898ca0,5b2c27d2bc319548f749,59460,San Natalia los altos,Sinaloa
cus_255b829d2b7f5128e294e5c7c0a2,84b4c27b13f807b5bec3,53289,Vieja Guinea Ecuatorial,Colima
cus_44d236e46da962249d84515204ba,0514d3925ea33dd9dacf,88242,Nueva Suecia,San Luis Potosí
cus_03ed912c7a42ebf870f8c1bb54ef,a050665f144f27a2423c,41831,San Mauro de la Montaña,Colima
cus_0afd75f292464e6e28fce9bec817,28f1be9141f4ebc3a0c7,82820,Nueva Kazajstán,Baja California
cus_e10b23fcf2f24012048d30ff41a8,4a596a46d0cfdc375566,96363,San Noelia los altos,Campeche
cus_7ba253ea296ae1b18d89d73a9aad,979c974b0b4aaef055dd,59645,Nueva Cabo Verde,Tlaxcala
cus_1c3745e6381e3dd0802629bbd3fb,66ea19a44e4ffb53b3fb,43575,Vieja El Salvador,Nayarit
cus_e63a74c1e5ccc0a8c6cca94bf894,9f3cc73e4b376956344f,41542,San Marcos de la Montaña,San Luis Potosí
cus_d6db4baff89c1ebf0b04450d9fc6,485b8371c92e9cdc8a07,24666,San Amanda de la Montaña,Sinaloa
cus_8eb6cff6b2f703fc510b2ba77c33,927ac2217a96842d7525,74935,San César los bajos,Baja California
cus_525ce609a3da122c5a1410089b5b,3544f3a86466a1db238c,51294,San Luis Manuel los bajos,Campeche
cus_7fbc796db55cfdabe746bb088809,3b57aa8c4c3356025a8f,75425,San Abelardo los bajos,Jalisco
cus_ec07b121f2440a56b44174fa9120,e8b59e302f58280ec568,87787,San Mauro los bajos,Chihuahua
cus_dfb3e7959b0b6b8725e0959d0ea0,6a5a87e2c962a0fb89df,16504,Vieja Arabia Saudita,Chiapas
cus_710c8692b2fe9e83c277b1bc8060,67baa62345087315d0db,12288,San Silvano los bajos,Sonora
cus_56e9bb81aae5b9ef3ffc31f5a599,4a8308ef2a938b4745d2,22562,Nueva Saint Kitts y Nevis,Tamaulipas
cus_9b7c1db006dbb6423825157d4c9b,a797225ea56c72610831,46436,San Mateo los altos,Colima
cus_71cb7ecf71301e9b7770896f3a4c,dbe7619c414c42a21255,86996,Vieja Irlanda,México
cus_5a41bcf3cbcfdaffc7e613fbd31a,5f081c56ea8977a26ce4,10606,Vieja Guinea Ecuatorial,Zacatecas
cus_3a9bf138c8a70a7a992ee0af4eb6,e0ee701ecdbafc182cc5,22277,San Luis Manuel los altos,Tamaulipas
cus_c788840e537b409e91cb3d3ef9ec,03ebe93228d2a682621c,65130,San Blanca los bajos,Jalisco
cus_ffe92f9c03508e5d1aeb9ab3b53a,4efcd7ec8184df9a332a,63796,Nueva Palau,Michoacán de Ocampo
cus_0ff6e9b76e34cfe674ab32800efe,44a24bdb9a939c4756ac,85945,San Alonso los bajos,San Luis Potosí
cus_0a7384c6e8d26656b3c904ae7dda,8507a73094f05542deeb,85617,Nueva Eritrea,Guerrero
cus_882de6623fabce2801b91b8e601b,50101cd6cc0827fc74ec,86522,Vieja Camboya,Baja California Sur
cus_eb98d6332dc71646a6cd6f0994f2,586d5d59d9fc8d88521b,56949,San Linda los bajos,Campeche
cus_f76890baf0720e9fd50219f507f7,8fd80445875ab1eb0ea0,18540,Vieja Turkmenistán,Tamaulipas
cus_d0a7b0d47d7d3601bb42ae647f6c,d3053713be3346449999,28645,Vieja Somalia,México
cus_9e5e2fd41400de79936fb6a4fcac,dbd70e9143acda51cf1c,57786,Vieja Gabón,Tamaulipas
cus_1f75ffc4e0c532bf18eb9daf4a22,67ffc95d0da7f1f2e726,70936,San Eloy los bajos,Baja California
cus_6489a716cf36fc27dddd25ee4cc4,cc32b03394219df282b3,88829,San Anabel de la Montaña,Tlaxcala
cus_827c095bd7555b2471460a9198c6,ab0b435d8275f222ac58,68423,San Inés los bajos,Querétaro
cus_c58c671798f813d77d34910ede8f,ee61e9244088aacff0ce,95551,Nueva Congo,Hidalgo
cus_055239931162d5d2fa9ed9f28cd9,cf0c0a1a846bb0046e9c,74549,Nueva Islas Marshall,Tabasco
cus_1d7f4eb8bbdac26bdace5fd1fc5f,1d82b92025d438f0a8a2,37896,San Sergio los bajos,Baja California
cus_9063b11487658c9b005d52c34170,a1764e91a423950bc514,58295,San Zoé los altos,Chihuahua
cus_f3078c78b7aff94f91d472ea9402,5c4eef161b851eb4ee7a,59339,Vieja Kenya,Coahuila de Zaragoza
cus_7c80c47bcde08feb5d78326cd6d6,531f94df6ac8e2ecad3b,14553,San Héctor los altos,Campeche
cus_d971c6e0be8abf1384227bd1fb76,c43aeb1345549b1c143f,83280,Vieja Nigeria,Colima
cus_75c460e8c7f66ecdf263d763440c,bdd2e8cfd82fe73afa40,02839,San Leticia de la Montaña,Quintana Roo
cus_e09cda72f06cf0ce0ae729bd0140,d0b01fc4f12756d7bbf7,73791,San Eloy de la Montaña,México
cus_acc55d81c13d4b4ee1577f366d98,26d59263a0c11f0b77d4,40461,San Abril de la Montaña,Puebla
cus_a6e8093acd446505b937fc637a36,07289869a8d3139b1669,58245,San Marisol de la Montaña,Guerrero
cus_95d456b0f63431c2c1caa9dc3c5d,90bb214f86b0fb5963a7,37444,San Barbara los altos,Sinaloa
cus_87f844f5b20b74b2c54f8505904c,cf3de6035fdf2d9c270b,07786,Nueva Gambia,Nuevo León
cus_9aec1e7e485310c8aa6c27c38710,4218dafdc3dea5e17db7,54067,San Virginia los altos,Hidalgo
cus_8ed7904e7390582debf2b32e9504,10ea1eeb579ace0fce0c,22094,Nueva Jamaica,Coahuila de Zaragoza
cus_8a450e8df833e4f245f6f24201e3,0f9e19c230ee85383fdb,55681,Nueva Micronesia,Querétaro
cus_0e31427f8bb953b3f4e146b58bee,cdae344d90d885ba3147,57944,Nueva Letonia,Puebla
cus_c9797c2ff0d83ab331d11c9a2174,dd53093f8ffc89413bd9,32256,Nueva Federación de Rusia,Hidalgo
cus_e20c7926a4fc6b385112bc52feef,23ec28a3ef0ad110e72d,55334,San Frida los altos,San Luis Potosí
cus_ac82ba15e1e3fd88d71dfff2e26f,20a5c49bad61d292cd0e,24456,Vieja Filipinas,Campeche
cus_48d6b91bebd75adeb79d99e3a670,426b3a7721ad4d7227b7,05380,Vieja Ghana,Nuevo León
cus_383cffe575d5b7be1d0d9af8c484,17915d4878f075577259,37574,Vieja Turquía,Distrito Federal
cus_adb92de1390c6cdb926e3b53a50e,a10cb923c57f30ca6399,01970,San Felipe de la Montaña,Jalisco
cus_3dc0f689628e47de2924fa7957f1,9c8cffcc115211f618fa,78348,San Héctor los bajos,Sonora
cus_b3a860780ddac7b5dcc8fa476c1e,333258f8c4ec4688f990,93663,Vieja México,Nayarit
cus_4f9cdb928387ee17a2c55d8bb76f,52fe3a907ff432def3c6,16689,Vieja Armenia,Hidalgo
cus_123536a009ab3345b39ba039055e,6238fce8f8677229803f,63402,Vieja Eslovaquia,Baja California Sur
cus_3d508da5a4ed98ae2a322303ca71,23dd4f06b8dad352b403,70094,Nueva Perú,Coahuila de Zaragoza
cus_132f99880377b6c011c58c8759a5,3def7705da280706dca0,70914,Nueva Estados Unidos de América,México
cus_89216375257bc40a790827bbb9fc,9f392e8d624b55995e4b,98191,San Carlos los altos,Querétaro
cus_62f9cb5862df5bd844aeac77a431,b6c66f92ce7ac914ef67,46134,Vieja Kenya,Aguascalientes
cus_b59fd9eae372566fe7af31f2ae45,16490e921756d1a053af,66660,San Humberto de la Montaña,Distrito Federal
cus_adec8f65db18d401513345ac05e8,ff4b82017217b431a63e,95612,Nueva Sudán,Yucatán
cus_8230940cf16f454e1241819757a7,4deae72c91a06843eb52,76036,Nueva Santa Lucía,Veracruz de Ignacio de la Llave
cus_e30d2588fdd16c4f5651f51accfb,29d2bbc4360464b9f447,99003,San María Teresa de la Montaña,Jalisco
cus_15957517a0abf5a4299f6ec1dec7,69f27dd1acfa86ed637f,03095,Vieja Guinea,Puebla
cus_9de715ddc6a4a7f596716f4e38da,88fcfd1e58ac7a85a387,17733,San Norma los altos,Aguascalientes
cus_5d8516b8865ccbd226220c0e32f2,813cadff19f98e198880,18915,Vieja Venezuela,Nayarit
cus_8074fba196cb3fd354c0c94ab5ad,473b5bd5a020cd02289c,97849,San José Luis de la Montaña,Puebla
cus_9f3d634da1d598420b9727014889,d0cf25021815f6cc82e0,73449,San Timoteo de la Montaña,México
cus_02bfe586cdda6d99e5f3ac7e995b,4cc753ed9bfbbb668d15,17439,San Lorena los altos,Colima
cus_a090f33d99074170b94447b50aa5,fb2f5a0dec1d43f6a289,49673,Nueva Guyana,Aguascalientes
cus_894be9234a8fdb48c78c069f8d92,03d7cfb11f6121bfd3b2,85598,Nueva Brunei Darussalam,Nayarit
cus_ea2e82811d31a391eb39203f6167,e5439815a8206f1e52ec,79664,Vieja Austria,San Luis Potosí
cus_434b5177733e1c43a8d4a9936f99,3b7289bf433c60149d06,52056,Vieja Palau,Baja California
cus_5f5cc459f17d259471d0c8fa5abc,88bb08a29a5eaa395c28,59411,San Francisca los bajos,Coahuila de Zaragoza
cus_9526e48df5191c3b7b9572ba3515,4a6d00d6915761b1c9b3,18586,San Maximiliano de la Montaña,Michoacán de Ocampo
cus_fa60f38ab36f707f85bc0f14f536,fd667b533d4471246c1d,80841,San Mitzy los bajos,México
cus_a73c73345b725d11fdccb5a40a44,03eaa7737b7d4e75484a,08233,San Darío los altos,Morelos
cus_0f2917fbce71e3e429860a9b00a9,6b1705800af49c91d496,55126,Vieja Qatar,Aguascalientes
cus_f68e943f11a72efff766fbb21d00,50c8b4c4cc1e7306d526,48068,Nueva Chipre,Oaxaca
cus_e030ea3982056a3ccff55b4ac76f,32f0c110f084cd499a51,62277,San Salma los altos,Distrito Federal
cus_719ab508b5fc0d1cbcf2f91e1bf1,d24aa202e58619ad1dbf,49373,San Hilda los bajos,Tlaxcala
